-397.559,-204.876,blue
-419.266,-195.138,blue
-440.856,-185.37,blue
-462.289,-175.569,blue
-483.526,-165.734,blue
-504.527,-155.861,blue
-525.255,-145.948,blue
-545.671,-135.992,blue
-565.738,-125.99,blue
-585.417,-115.936,blue
-604.672,-105.827,blue
-623.465,-95.6587,blue
-641.761,-85.4239,blue
-659.524,-75.1159,blue
-676.719,-64.727,blue
-701.369,-48.9703,blue
-724.548,-32.9688,blue
-746.143,-16.6684,blue
-766.042,0.00339508,blue
-784.125,17.1439,blue
-800.257,34.882,blue
-814.267,53.3799,blue
-825.909,72.8192,blue
-834.829,93.3569,blue
-840.167,112.797,blue
-842.774,137.177,blue
-840.955,161.691,blue
-834.865,185.764,blue
-824.863,209.048,blue
-811.324,231.453,blue
-799.021,247.728,blue
-784.959,263.622,blue
-769.184,279.197,blue
-751.715,294.516,blue
-732.563,309.627,blue
-711.727,324.574,blue
-689.204,339.385,blue
-664.988,354.086,blue
-639.076,368.694,blue
-620.854,378.388,blue
-601.872,388.051,blue
-582.132,397.683,blue
-561.629,407.287,blue
-540.364,416.865,blue
-518.336,426.417,blue
-495.544,435.944,blue
-471.987,445.446,blue
-447.664,454.924,blue
-422.576,464.377,blue
-396.722,473.805,blue
-370.103,483.208,blue
-342.717,492.585,blue
-314.566,501.935,blue
-285.648,511.258,blue
-255.966,520.553,blue
-225.518,529.82,blue
-194.305,539.056,blue
-162.328,548.261,blue
-129.587,557.435,blue
-96.0819,566.575,blue
-61.8144,575.681,blue
-26.7844,584.752,blue
9.00729,593.786,blue
45.56,602.782,blue
82.8731,611.74,blue
120.946,620.656,blue
149.533,627.211,blue
172.071,632.297,blue
194.841,637.363,blue
217.833,642.408,blue
241.038,647.43,blue
264.445,652.424,blue
288.046,657.389,blue
311.83,662.322,blue
335.789,667.221,blue
359.912,672.083,blue
384.19,676.905,blue
408.613,681.684,blue
433.172,686.419,blue
457.856,691.106,blue
482.657,695.743,blue
507.564,700.328,blue
532.569,704.857,blue
557.661,709.328,blue
582.831,713.738,blue
608.068,718.085,blue
633.364,722.367,blue
658.709,726.58,blue
684.093,730.722,blue
709.506,734.79,blue
734.939,738.782,blue
760.382,742.694,blue
785.826,746.526,blue
811.261,750.273,blue
836.678,753.933,blue
862.066,757.504,blue
887.416,760.983,blue
912.719,764.367,blue
937.964,767.653,blue
963.143,770.84,blue
988.246,773.924,blue
1013.26,776.902,blue
1038.18,779.773,blue
1063,782.533,blue
1087.7,785.18,blue
1112.28,787.711,blue
1136.73,790.124,blue
1161.03,792.415,blue
1185.18,794.583,blue
1209.16,796.624,blue
1232.98,798.535,blue
1256.62,800.315,blue
1280.06,801.96,blue
1303.31,803.468,blue
1326.34,804.836,blue
1349.16,806.061,blue
1371.75,807.141,blue
1394.11,808.073,blue
1416.21,808.853,blue
